Date	mean_cfs	Qual_Flag	Data_Source
03/20/1958	47	1	USGS
03/21/1958	53	1	USGS
03/22/1958	52	1	USGS
03/23/1958	50	1	USGS
03/24/1958	49	1	USGS
03/25/1958	50	1	USGS
03/26/1958	48	1	USGS
03/27/1958	47	1	USGS
03/28/1958	47	1	USGS
03/29/1958	47	1	USGS
03/30/1958	47	1	USGS
03/31/1958	47	1	USGS
04/01/1958	47	1	USGS
04/02/1958	47	1	USGS
04/03/1958	46	1	USGS
04/04/1958	44	1	USGS
04/05/1958	42	1	USGS
04/06/1958	41	1	USGS
04/07/1958	41	1	USGS
04/08/1958	41	1	USGS
04/09/1958	42	1	USGS
04/10/1958	48	1	USGS
04/11/1958	57	1	USGS
04/12/1958	66	1	USGS
04/13/1958	79	1	USGS
04/14/1958	88	1	USGS
04/15/1958	97	1	USGS
04/16/1958	106	1	USGS
04/17/1958	143	1	USGS
04/18/1958	140	1	USGS
04/19/1958	127	1	USGS
04/20/1958	139	1	USGS
04/21/1958	145	1	USGS
04/22/1958	139	1	USGS
04/23/1958	117	1	USGS
04/24/1958	100	1	USGS
04/25/1958	91	1	USGS
04/26/1958	88	1	USGS
04/27/1958	86	1	USGS
04/28/1958	94	1	USGS
04/29/1958	104	1	USGS
04/30/1958	113	1	USGS
05/01/1958	126	1	USGS
05/02/1958	140	1	USGS
05/03/1958	147	1	USGS
05/04/1958	152	1	USGS
05/05/1958	170	1	USGS
05/06/1958	168	1	USGS
05/07/1958	160	1	USGS
05/08/1958	170	1	USGS
05/09/1958	196	1	USGS
05/10/1958	228	1	USGS
05/11/1958	236	1	USGS
05/12/1958	186	1	USGS
05/13/1958	158	1	USGS
05/14/1958	154	1	USGS
05/15/1958	163	1	USGS
05/16/1958	192	1	USGS
05/17/1958	219	1	USGS
05/18/1958	234	1	USGS
05/19/1958	237	1	USGS
05/20/1958	218	1	USGS
05/21/1958	217	1	USGS
05/22/1958	208	1	USGS
05/23/1958	217	1	USGS
05/24/1958	197	1	USGS
05/25/1958	198	1	USGS
05/26/1958	201	1	USGS
05/27/1958	189	1	USGS
05/28/1958	185	1	USGS
05/29/1958	179	1	USGS
05/30/1958	177	1	USGS
05/31/1958	181	1	USGS
06/01/1958	173	1	USGS
06/02/1958	192	1	USGS
06/03/1958	173	1	USGS
06/04/1958	160	1	USGS
06/05/1958	159	1	USGS
06/06/1958	162	1	USGS
06/07/1958	157	1	USGS
06/08/1958	164	1	USGS
06/09/1958	171	1	USGS
06/10/1958	170	1	USGS
06/11/1958	170	1	USGS
06/12/1958	170	1	USGS
06/13/1958	158	1	USGS
06/14/1958	162	1	USGS
06/15/1958	174	1	USGS
06/16/1958	184	1	USGS
06/17/1958	189	1	USGS
06/18/1958	200	1	USGS
06/19/1958	201	1	USGS
06/20/1958	179	1	USGS
06/21/1958	174	1	USGS
06/22/1958	177	1	USGS
06/23/1958	166	1	USGS
06/24/1958	150	1	USGS
06/25/1958	137	1	USGS
06/26/1958	132	1	USGS
06/27/1958	121	1	USGS
06/28/1958	107	1	USGS
06/29/1958	96	1	USGS
06/30/1958	87	1	USGS
07/01/1958	88	1	USGS
07/02/1958	81	1	USGS
07/03/1958	77	1	USGS
07/04/1958	75	1	USGS
07/05/1958	72	1	USGS
07/06/1958	70	1	USGS
07/07/1958	66	1	USGS
07/08/1958	64	1	USGS
07/09/1958	60	1	USGS
07/10/1958	57	1	USGS
07/11/1958	56	1	USGS
07/12/1958	55	1	USGS
07/13/1958	52	1	USGS
07/14/1958	50	1	USGS
07/15/1958	48	1	USGS
07/16/1958	48	1	USGS
07/17/1958	52	1	USGS
07/18/1958	51	1	USGS
07/19/1958	45	1	USGS
07/20/1958	42	1	USGS
07/21/1958	39	1	USGS
07/22/1958	37	1	USGS
07/23/1958	36	1	USGS
07/24/1958	35	1	USGS
07/25/1958	35	1	USGS
07/26/1958	33	1	USGS
07/27/1958	30	1	USGS
07/28/1958	27	1	USGS
07/29/1958	26	1	USGS
07/30/1958	24	1	USGS
07/31/1958	23	1	USGS
08/01/1958	22	1	USGS
08/02/1958	23	1	USGS
08/03/1958	21	1	USGS
08/04/1958	20	1	USGS
08/05/1958	19	1	USGS
08/06/1958	18	1	USGS
08/07/1958	18	1	USGS
08/08/1958	14	1	USGS
08/09/1958	14	1	USGS
08/10/1958	14	1	USGS
08/11/1958	14	1	USGS
08/12/1958	14	1	USGS
08/13/1958	14	1	USGS
08/14/1958	14	1	USGS
08/15/1958	14	1	USGS
08/16/1958	14	1	USGS
08/17/1958	14	1	USGS
08/18/1958	14	1	USGS
08/19/1958	14	1	USGS
08/20/1958	14	1	USGS
08/21/1958	14	1	USGS
08/22/1958	14	1	USGS
08/23/1958	14	1	USGS
08/24/1958	14	1	USGS
08/25/1958	14	1	USGS
08/26/1958	10	1	USGS
08/27/1958	10	1	USGS
08/28/1958	10	1	USGS
08/29/1958	10	1	USGS
08/30/1958	11	1	USGS
08/31/1958	13	1	USGS
09/01/1958	14	1	USGS
09/02/1958	14	1	USGS
09/03/1958	14	1	USGS
09/04/1958	14	1	USGS
09/05/1958	13	1	USGS
09/06/1958	12	1	USGS
09/07/1958	12	1	USGS
09/08/1958	14	1	USGS
09/09/1958	13	1	USGS
09/10/1958	12	1	USGS
09/11/1958	11	1	USGS
09/12/1958	12	1	USGS
09/13/1958	13	1	USGS
09/14/1958	11	1	USGS
09/15/1958	11	1	USGS
09/16/1958	13	1	USGS
09/17/1958	11	1	USGS
09/18/1958	10	1	USGS
09/19/1958	9.6	1	USGS
09/20/1958	9.3	1	USGS
09/21/1958	9	1	USGS
09/22/1958	9	1	USGS
09/23/1958	9.3	1	USGS
09/24/1958	8.7	1	USGS
09/25/1958	8.1	1	USGS
09/26/1958	7.9	1	USGS
09/27/1958	7.9	1	USGS
09/28/1958	7.4	1	USGS
09/29/1958	7.6	1	USGS
09/30/1958	7.4	1	USGS
10/01/1958	7.1	1	USGS
10/02/1958	7.3	1	USGS
10/03/1958	7.1	1	USGS
10/04/1958	6.8	1	USGS
10/05/1958	6.8	1	USGS
10/06/1958	6.6	1	USGS
10/07/1958	6.3	1	USGS
10/08/1958	6.6	1	USGS
10/09/1958	6.3	1	USGS
10/10/1958	6.6	1	USGS
10/11/1958	6.3	1	USGS
10/12/1958	6.3	1	USGS
10/13/1958	6.1	1	USGS
10/14/1958	6.1	1	USGS
10/15/1958	5.9	1	USGS
10/16/1958	5.6	1	USGS
10/17/1958	5.9	1	USGS
10/18/1958	8.2	1	USGS
10/19/1958	14	1	USGS
10/20/1958	9.3	1	USGS
10/21/1958	9	1	USGS
10/22/1958	8.7	1	USGS
10/23/1958	8.2	1	USGS
10/24/1958	7.9	1	USGS
10/25/1958	7.6	1	USGS
10/26/1958	7.3	1	USGS
10/27/1958	7.1	1	USGS
10/28/1958	6.8	1	USGS
10/29/1958	6.8	1	USGS
10/30/1958	6.6	1	USGS
10/31/1958	7.6	1	USGS
11/01/1958	8.4	1	USGS
11/02/1958	7.3	1	USGS
11/03/1958	7.3	1	USGS
11/04/1958	11	1	USGS
11/05/1958	13	1	USGS
11/06/1958	11	1	USGS
11/07/1958	17	1	USGS
11/08/1958	12	1	USGS
11/09/1958	23	1	USGS
11/10/1958	25	1	USGS
11/11/1958	18	1	USGS
11/12/1958	15	1	USGS
11/13/1958	83	1	USGS
11/14/1958	59	1	USGS
11/15/1958	38	1	USGS
11/16/1958	30	1	USGS
11/17/1958	28	1	USGS
11/18/1958	46	1	USGS
11/19/1958	180	1	USGS
11/20/1958	91	1	USGS
11/21/1958	59	1	USGS
11/22/1958	48	1	USGS
11/23/1958	40	1	USGS
11/24/1958	35	1	USGS
11/25/1958	31	1	USGS
11/26/1958	27	1	USGS
11/27/1958	24	1	USGS
11/28/1958	22	1	USGS
11/29/1958	21	1	USGS
11/30/1958	20	1	USGS
12/01/1958	22	1	USGS
12/02/1958	21	1	USGS
12/03/1958	20	1	USGS
12/04/1958	19	1	USGS
12/05/1958	17	1	USGS
12/06/1958	16	1	USGS
12/07/1958	20	1	USGS
12/08/1958	36	1	USGS
12/09/1958	29	1	USGS
12/10/1958	28	1	USGS
12/11/1958	26	1	USGS
12/12/1958	24	1	USGS
12/13/1958	21	1	USGS
12/14/1958	19	1	USGS
12/15/1958	18	1	USGS
12/16/1958	17	1	USGS
12/17/1958	17	1	USGS
12/18/1958	16	1	USGS
12/19/1958	15	1	USGS
12/20/1958	17	1	USGS
12/21/1958	25	1	USGS
12/22/1958	20	1	USGS
12/23/1958	19	1	USGS
12/24/1958	20	1	USGS
12/25/1958	21	1	USGS
12/26/1958	35	1	USGS
12/27/1958	33	1	USGS
12/28/1958	29	1	USGS
12/29/1958	28	1	USGS
12/30/1958	32	1	USGS
12/31/1958	32	1	USGS
01/01/1959	31	1	USGS
01/02/1959	29	1	USGS
01/03/1959	28	1	USGS
01/04/1959	28	1	USGS
01/05/1959	33	1	USGS
01/06/1959	33	1	USGS
01/07/1959	33	1	USGS
01/08/1959	58	1	USGS
01/09/1959	138	1	USGS
01/10/1959	164	1	USGS
01/11/1959	207	1	USGS
01/12/1959	313	1	USGS
01/13/1959	149	1	USGS
01/14/1959	101	1	USGS
01/15/1959	80	1	USGS
01/16/1959	73	1	USGS
01/17/1959	70	1	USGS
01/18/1959	64	1	USGS
01/19/1959	60	1	USGS
01/20/1959	53	1	USGS
01/21/1959	51	1	USGS
01/22/1959	47	1	USGS
01/23/1959	43	1	USGS
01/24/1959	78	1	USGS
01/25/1959	68	1	USGS
01/26/1959	63	1	USGS
01/27/1959	141	1	USGS
01/28/1959	118	1	USGS
01/29/1959	85	1	USGS
01/30/1959	68	1	USGS
01/31/1959	61	1	USGS
02/01/1959	55	1	USGS
02/02/1959	47	1	USGS
02/03/1959	48	1	USGS
02/04/1959	48	1	USGS
02/05/1959	41	1	USGS
02/06/1959	41	1	USGS
02/07/1959	40	1	USGS
02/08/1959	40	1	USGS
02/09/1959	40	1	USGS
02/10/1959	39	1	USGS
02/11/1959	39	1	USGS
02/12/1959	38	1	USGS
02/13/1959	38	1	USGS
02/14/1959	38	1	USGS
02/15/1959	38	1	USGS
02/16/1959	37	1	USGS
02/17/1959	37	1	USGS
02/18/1959	37	1	USGS
02/19/1959	34	1	USGS
02/20/1959	31	1	USGS
02/21/1959	30	1	USGS
02/22/1959	28	1	USGS
02/23/1959	27	1	USGS
02/24/1959	26	1	USGS
02/25/1959	27	1	USGS
02/26/1959	27	1	USGS
02/27/1959	29	1	USGS
02/28/1959	34	1	USGS
03/01/1959	41	1	USGS
03/02/1959	47	1	USGS
03/03/1959	48	1	USGS
03/04/1959	47	1	USGS
03/05/1959	46	1	USGS
03/06/1959	47	1	USGS
03/07/1959	47	1	USGS
03/08/1959	46	1	USGS
03/09/1959	45	1	USGS
03/10/1959	43	1	USGS
03/11/1959	42	1	USGS
03/12/1959	47	1	USGS
03/13/1959	49	1	USGS
03/14/1959	45	1	USGS
03/15/1959	44	1	USGS
03/16/1959	45	1	USGS
03/17/1959	51	1	USGS
03/18/1959	51	1	USGS
03/19/1959	48	1	USGS
03/20/1959	47	1	USGS
03/21/1959	48	1	USGS
03/22/1959	46	1	USGS
03/23/1959	46	1	USGS
03/24/1959	43	1	USGS
03/25/1959	48	1	USGS
03/26/1959	58	1	USGS
03/27/1959	51	1	USGS
03/28/1959	51	1	USGS
03/29/1959	51	1	USGS
03/30/1959	59	1	USGS
03/31/1959	61	1	USGS
04/01/1959	74	1	USGS
04/02/1959	95	1	USGS
04/03/1959	105	1	USGS
04/04/1959	115	1	USGS
04/05/1959	131	1	USGS
04/06/1959	123	1	USGS
04/07/1959	100	1	USGS
04/08/1959	88	1	USGS
04/09/1959	86	1	USGS
04/10/1959	89	1	USGS
04/11/1959	93	1	USGS
04/12/1959	93	1	USGS
04/13/1959	86	1	USGS
04/14/1959	81	1	USGS
04/15/1959	77	1	USGS
04/16/1959	72	1	USGS
04/17/1959	72	1	USGS
04/18/1959	68	1	USGS
04/19/1959	70	1	USGS
04/20/1959	72	1	USGS
04/21/1959	81	1	USGS
04/22/1959	85	1	USGS
04/23/1959	95	1	USGS
04/24/1959	104	1	USGS
04/25/1959	107	1	USGS
04/26/1959	95	1	USGS
04/27/1959	82	1	USGS
04/28/1959	79	1	USGS
04/29/1959	85	1	USGS
04/30/1959	95	1	USGS
05/01/1959	86	1	USGS
05/02/1959	76	1	USGS
05/03/1959	72	1	USGS
05/04/1959	68	1	USGS
05/05/1959	71	1	USGS
05/06/1959	72	1	USGS
05/07/1959	78	1	USGS
05/08/1959	84	1	USGS
05/09/1959	82	1	USGS
05/10/1959	81	1	USGS
05/11/1959	88	1	USGS
05/12/1959	106	1	USGS
05/13/1959	126	1	USGS
05/14/1959	124	1	USGS
05/15/1959	97	1	USGS
05/16/1959	85	1	USGS
05/17/1959	84	1	USGS
05/18/1959	75	1	USGS
05/19/1959	71	1	USGS
05/20/1959	69	1	USGS
05/21/1959	70	1	USGS
05/22/1959	71	1	USGS
05/23/1959	77	1	USGS
05/24/1959	84	1	USGS
05/25/1959	84	1	USGS
05/26/1959	81	1	USGS
05/27/1959	74	1	USGS
05/28/1959	71	1	USGS
05/29/1959	71	1	USGS
05/30/1959	71	1	USGS
05/31/1959	73	1	USGS
06/01/1959	78	1	USGS
06/02/1959	80	1	USGS
06/03/1959	78	1	USGS
06/04/1959	78	1	USGS
06/05/1959	82	1	USGS
06/06/1959	76	1	USGS
06/07/1959	68	1	USGS
06/08/1959	66	1	USGS
06/09/1959	61	1	USGS
06/10/1959	58	1	USGS
06/11/1959	58	1	USGS
06/12/1959	59	1	USGS
06/13/1959	59	1	USGS
06/14/1959	53	1	USGS
06/15/1959	49	1	USGS
06/16/1959	47	1	USGS
06/17/1959	45	1	USGS
06/18/1959	48	1	USGS
06/19/1959	51	1	USGS
06/20/1959	54	1	USGS
06/21/1959	53	1	USGS
06/22/1959	47	1	USGS
06/23/1959	42	1	USGS
06/24/1959	38	1	USGS
06/25/1959	36	1	USGS
06/26/1959	35	1	USGS
06/27/1959	31	1	USGS
06/28/1959	28	1	USGS
06/29/1959	26	1	USGS
06/30/1959	24	1	USGS
07/01/1959	22	1	USGS
07/02/1959	21	1	USGS
07/03/1959	19	1	USGS
07/04/1959	19	1	USGS
07/05/1959	18	1	USGS
07/06/1959	17	1	USGS
07/07/1959	16	1	USGS
07/08/1959	15	1	USGS
07/09/1959	14	1	USGS
07/10/1959	14	1	USGS
07/11/1959	13	1	USGS
07/12/1959	12	1	USGS
07/13/1959	12	1	USGS
07/14/1959	12	1	USGS
07/15/1959	11	1	USGS
07/16/1959	11	1	USGS
07/17/1959	11	1	USGS
07/18/1959	11	1	USGS
07/19/1959	11	1	USGS
07/20/1959	12	1	USGS
07/21/1959	12	1	USGS
07/22/1959	12	1	USGS
07/23/1959	12	1	USGS
07/24/1959	12	1	USGS
07/25/1959	12	1	USGS
07/26/1959	11	1	USGS
07/27/1959	11	1	USGS
07/28/1959	11	1	USGS
07/29/1959	10	1	USGS
07/30/1959	9.9	1	USGS
07/31/1959	9.3	1	USGS
08/01/1959	9	1	USGS
08/02/1959	8.7	1	USGS
08/03/1959	8.7	1	USGS
08/04/1959	8.4	1	USGS
08/05/1959	7.9	1	USGS
08/06/1959	7.6	1	USGS
08/07/1959	7.1	1	USGS
08/08/1959	6.8	1	USGS
08/09/1959	6.3	1	USGS
08/10/1959	6.1	1	USGS
08/11/1959	6.1	1	USGS
08/12/1959	5.9	1	USGS
08/13/1959	5.6	1	USGS
08/14/1959	5.4	1	USGS
08/15/1959	4.7	1	USGS
08/16/1959	4.5	1	USGS
08/17/1959	4.1	1	USGS
08/18/1959	4.1	1	USGS
08/19/1959	5.4	1	USGS
08/20/1959	6.8	1	USGS
08/21/1959	6.1	1	USGS
08/22/1959	5.2	1	USGS
08/23/1959	4.3	1	USGS
08/24/1959	3.7	1	USGS
08/25/1959	3.6	1	USGS
08/26/1959	3.7	1	USGS
08/27/1959	19	1	USGS
08/28/1959	19	1	USGS
08/29/1959	18	1	USGS
08/30/1959	17	1	USGS
08/31/1959	16	1	USGS
09/01/1959	15	1	USGS
09/02/1959	14	1	USGS
09/03/1959	14	1	USGS
09/04/1959	13	1	USGS
09/05/1959	12	1	USGS
09/06/1959	12	1	USGS
09/07/1959	11	1	USGS
09/08/1959	11	1	USGS
09/09/1959	9.9	1	USGS
09/10/1959	9.6	1	USGS
09/11/1959	8.7	1	USGS
09/12/1959	8.2	1	USGS
09/13/1959	9	1	USGS
09/14/1959	9.3	1	USGS
09/15/1959	6.3	1	USGS
09/16/1959	4.1	1	USGS
09/17/1959	3.6	1	USGS
09/18/1959	14	1	USGS
09/19/1959	11	1	USGS
09/20/1959	8.2	1	USGS
09/21/1959	6.3	1	USGS
09/22/1959	5.4	1	USGS
09/23/1959	4.7	1	USGS
09/24/1959	4.3	1	USGS
09/25/1959	4.1	1	USGS
09/26/1959	4.3	1	USGS
09/27/1959	4.5	1	USGS
09/28/1959	4.1	1	USGS
09/29/1959	3.9	1	USGS
09/30/1959	3.9	1	USGS
10/01/1959	3.7	1	USGS
10/02/1959	3.7	1	USGS
10/03/1959	3.6	1	USGS
10/04/1959	3.4	1	USGS
10/05/1959	3.2	1	USGS
10/06/1959	3.2	1	USGS
10/07/1959	3.2	1	USGS
10/08/1959	5.4	1	USGS
10/09/1959	11	1	USGS
10/10/1959	8.7	1	USGS
10/11/1959	7.1	1	USGS
10/12/1959	6.1	1	USGS
10/13/1959	5.6	1	USGS
10/14/1959	5.2	1	USGS
10/15/1959	5	1	USGS
10/16/1959	4.7	1	USGS
10/17/1959	4.7	1	USGS
10/18/1959	4.5	1	USGS
10/19/1959	4.5	1	USGS
10/20/1959	4.5	1	USGS
10/21/1959	5	1	USGS
10/22/1959	6.1	1	USGS
10/23/1959	5.9	1	USGS
10/24/1959	5.4	1	USGS
10/25/1959	5.2	1	USGS
10/26/1959	5	1	USGS
10/27/1959	4.7	1	USGS
10/28/1959	4.7	1	USGS
10/29/1959	4.7	1	USGS
10/30/1959	4.7	1	USGS
10/31/1959	4.7	1	USGS
11/01/1959	4.5	1	USGS
11/02/1959	4.5	1	USGS
11/03/1959	5.4	1	USGS
11/04/1959	5.6	1	USGS
11/05/1959	5.2	1	USGS
11/06/1959	5.2	1	USGS
11/07/1959	5	1	USGS
11/08/1959	4.7	1	USGS
11/09/1959	4.7	1	USGS
11/10/1959	4.5	1	USGS
11/11/1959	4.3	1	USGS
11/12/1959	4.3	1	USGS
11/13/1959	4.1	1	USGS
11/14/1959	4.3	1	USGS
11/15/1959	4.3	1	USGS
11/16/1959	4.3	1	USGS
11/17/1959	4.1	1	USGS
11/18/1959	3.9	1	USGS
11/19/1959	4.3	1	USGS
11/20/1959	4.3	1	USGS
11/21/1959	6.8	1	USGS
11/22/1959	5.4	1	USGS
11/23/1959	5.4	1	USGS
11/24/1959	5	1	USGS
11/25/1959	4.7	1	USGS
11/26/1959	4.5	1	USGS
11/27/1959	4.3	1	USGS
11/28/1959	4.3	1	USGS
11/29/1959	4.3	1	USGS
11/30/1959	4.3	1	USGS
12/01/1959	4.3	1	USGS
12/02/1959	4.1	1	USGS
12/03/1959	3.9	1	USGS
12/04/1959	3.7	1	USGS
12/05/1959	3.7	1	USGS
12/06/1959	3.7	1	USGS
12/07/1959	3.7	1	USGS
12/08/1959	3.5	1	USGS
12/09/1959	3	1	USGS
12/10/1959	2.7	1	USGS
12/11/1959	3.7	1	USGS
12/12/1959	4.1	1	USGS
12/13/1959	4.7	1	USGS
12/14/1959	5	1	USGS
12/15/1959	5	1	USGS
12/16/1959	5	1	USGS
12/17/1959	5	1	USGS
12/18/1959	5	1	USGS
12/19/1959	5	1	USGS
12/20/1959	5	1	USGS
12/21/1959	5	1	USGS
12/22/1959	5	1	USGS
12/23/1959	5	1	USGS
12/24/1959	5	1	USGS
12/25/1959	5	1	USGS
12/26/1959	5	1	USGS
12/27/1959	5	1	USGS
12/28/1959	5	1	USGS
12/29/1959	5	1	USGS
12/30/1959	5	1	USGS
12/31/1959	5	1	USGS
01/01/1960	5	1	USGS
01/02/1960	5	1	USGS
01/03/1960	5	1	USGS
01/04/1960	5	1	USGS
01/05/1960	5	1	USGS
01/06/1960	5	1	USGS
01/07/1960	5	1	USGS
01/08/1960	5	1	USGS
01/09/1960	5	1	USGS
01/10/1960	5	1	USGS
01/11/1960	7	1	USGS
01/12/1960	7	1	USGS
01/13/1960	7	1	USGS
01/14/1960	7	1	USGS
01/15/1960	7	1	USGS
01/16/1960	7	1	USGS
01/17/1960	7	1	USGS
01/18/1960	7	1	USGS
01/19/1960	7	1	USGS
01/20/1960	7	1	USGS
01/21/1960	7	1	USGS
01/22/1960	7	1	USGS
01/23/1960	7	1	USGS
01/24/1960	7	1	USGS
01/25/1960	7	1	USGS
01/26/1960	7	1	USGS
01/27/1960	7	1	USGS
01/28/1960	7	1	USGS
01/29/1960	7	1	USGS
01/30/1960	7	1	USGS
01/31/1960	7	1	USGS
02/01/1960	8	1	USGS
02/02/1960	13	1	USGS
02/03/1960	10	1	USGS
02/04/1960	9	1	USGS
02/05/1960	9	1	USGS
02/06/1960	12	1	USGS
02/07/1960	80	1	USGS
02/08/1960	250	1	USGS
02/09/1960	100	1	USGS
02/10/1960	64	1	USGS
02/11/1960	51	1	USGS
02/12/1960	44	1	USGS
02/13/1960	39	1	USGS
02/14/1960	35	1	USGS
02/15/1960	34	1	USGS
02/16/1960	31	1	USGS
02/17/1960	30	1	USGS
02/18/1960	28	1	USGS
02/19/1960	26	1	USGS
02/20/1960	25	1	USGS
02/21/1960	24	1	USGS
02/22/1960	23	1	USGS
02/23/1960	23	1	USGS
02/24/1960	22	1	USGS
02/25/1960	22	1	USGS
02/26/1960	22	1	USGS
02/27/1960	21	1	USGS
02/28/1960	21	1	USGS
02/29/1960	20	1	USGS
03/01/1960	20	1	USGS
03/02/1960	20	1	USGS
03/03/1960	22	1	USGS
03/04/1960	24	1	USGS
03/05/1960	40	1	USGS
03/06/1960	72	1	USGS
03/07/1960	168	1	USGS
03/08/1960	113	1	USGS
03/09/1960	80	1	USGS
03/10/1960	65	1	USGS
03/11/1960	60	1	USGS
03/12/1960	60	1	USGS
03/13/1960	61	1	USGS
03/14/1960	56	1	USGS
03/15/1960	52	1	USGS
03/16/1960	50	1	USGS
03/17/1960	53	1	USGS
03/18/1960	61	1	USGS
03/19/1960	71	1	USGS
03/20/1960	82	1	USGS
03/21/1960	90	1	USGS
03/22/1960	99	1	USGS
03/23/1960	108	1	USGS
03/24/1960	115	1	USGS
03/25/1960	116	1	USGS
03/26/1960	113	1	USGS
03/27/1960	108	1	USGS
03/28/1960	91	1	USGS
03/29/1960	83	1	USGS
03/30/1960	88	1	USGS
03/31/1960	84	1	USGS
04/01/1960	92	1	USGS
04/02/1960	100	1	USGS
04/03/1960	104	1	USGS
04/04/1960	121	1	USGS
04/05/1960	135	1	USGS
04/06/1960	131	1	USGS
04/07/1960	129	1	USGS
04/08/1960	126	1	USGS
04/09/1960	120	1	USGS
04/10/1960	108	1	USGS
04/11/1960	98	1	USGS
04/12/1960	89	1	USGS
04/13/1960	86	1	USGS
04/14/1960	87	1	USGS
04/15/1960	75	1	USGS
04/16/1960	69	1	USGS
04/17/1960	65	1	USGS
04/18/1960	66	1	USGS
04/19/1960	63	1	USGS
04/20/1960	61	1	USGS
04/21/1960	62	1	USGS
04/22/1960	56	1	USGS
04/23/1960	53	1	USGS
04/24/1960	50	1	USGS
04/25/1960	49	1	USGS
04/26/1960	47	1	USGS
04/27/1960	45	1	USGS
04/28/1960	43	1	USGS
04/29/1960	44	1	USGS
04/30/1960	48	1	USGS
05/01/1960	53	1	USGS
05/02/1960	60	1	USGS
05/03/1960	68	1	USGS
05/04/1960	70	1	USGS
05/05/1960	69	1	USGS
05/06/1960	84	1	USGS
05/07/1960	138	1	USGS
05/08/1960	121	1	USGS
05/09/1960	118	1	USGS
05/10/1960	144	1	USGS
05/11/1960	158	1	USGS
05/12/1960	159	1	USGS
05/13/1960	122	1	USGS
05/14/1960	111	1	USGS
05/15/1960	109	1	USGS
05/16/1960	105	1	USGS
05/17/1960	96	1	USGS
05/18/1960	84	1	USGS
05/19/1960	86	1	USGS
05/20/1960	113	1	USGS
05/21/1960	102	1	USGS
05/22/1960	85	1	USGS
05/23/1960	80	1	USGS
05/24/1960	79	1	USGS
05/25/1960	125	1	USGS
05/26/1960	229	1	USGS
05/27/1960	190	1	USGS
05/28/1960	155	1	USGS
05/29/1960	159	1	USGS
05/30/1960	163	1	USGS
05/31/1960	176	1	USGS
06/01/1960	194	1	USGS
06/02/1960	211	1	USGS
06/03/1960	212	1	USGS
06/04/1960	198	1	USGS
06/05/1960	185	1	USGS
06/06/1960	173	1	USGS
06/07/1960	153	1	USGS
06/08/1960	140	1	USGS
06/09/1960	131	1	USGS
06/10/1960	133	1	USGS
06/11/1960	134	1	USGS
06/12/1960	134	1	USGS
06/13/1960	130	1	USGS
06/14/1960	124	1	USGS
06/15/1960	121	1	USGS
06/16/1960	116	1	USGS
06/17/1960	101	1	USGS
06/18/1960	91	1	USGS
06/19/1960	84	1	USGS
06/20/1960	76	1	USGS
06/21/1960	71	1	USGS
06/22/1960	68	1	USGS
06/23/1960	67	1	USGS
06/24/1960	66	1	USGS
06/25/1960	64	1	USGS
06/26/1960	60	1	USGS
06/27/1960	56	1	USGS
06/28/1960	52	1	USGS
06/29/1960	49	1	USGS
06/30/1960	47	1	USGS
07/01/1960	43	1	USGS
07/02/1960	40	1	USGS
07/03/1960	37	1	USGS
07/04/1960	35	1	USGS
07/05/1960	33	1	USGS
07/06/1960	30	1	USGS
07/07/1960	30	1	USGS
07/08/1960	33	1	USGS
07/09/1960	25	1	USGS
07/10/1960	24	1	USGS
07/11/1960	22	1	USGS
07/12/1960	20	1	USGS
07/13/1960	19	1	USGS
07/14/1960	18	1	USGS
07/15/1960	17	1	USGS
07/16/1960	16	1	USGS
07/17/1960	15	1	USGS
07/18/1960	15	1	USGS
07/19/1960	14	1	USGS
07/20/1960	13	1	USGS
07/21/1960	12	1	USGS
07/22/1960	11	1	USGS
07/23/1960	11	1	USGS
07/24/1960	11	1	USGS
07/25/1960	11	1	USGS
07/26/1960	11	1	USGS
07/27/1960	11	1	USGS
07/28/1960	9.6	1	USGS
07/29/1960	10	1	USGS
07/30/1960	9.6	1	USGS
07/31/1960	13	1	USGS
08/01/1960	13	1	USGS
08/02/1960	13	1	USGS
08/03/1960	12	1	USGS
08/04/1960	12	1	USGS
08/05/1960	11	1	USGS
08/06/1960	11	1	USGS
08/07/1960	15	1	USGS
08/08/1960	15	1	USGS
08/09/1960	14	1	USGS
08/10/1960	14	1	USGS
08/11/1960	14	1	USGS
08/12/1960	14	1	USGS
08/13/1960	14	1	USGS
08/14/1960	13	1	USGS
08/15/1960	13	1	USGS
08/16/1960	13	1	USGS
08/17/1960	13	1	USGS
08/18/1960	12	1	USGS
08/19/1960	12	1	USGS
08/20/1960	12	1	USGS
08/21/1960	12	1	USGS
08/22/1960	12	1	USGS
08/23/1960	13	1	USGS
08/24/1960	13	1	USGS
08/25/1960	12	1	USGS
08/26/1960	12	1	USGS
08/27/1960	12	1	USGS
08/28/1960	12	1	USGS
08/29/1960	11	1	USGS
08/30/1960	11	1	USGS
08/31/1960	11	1	USGS
09/01/1960	11	1	USGS
09/02/1960	11	1	USGS
09/03/1960	11	1	USGS
09/04/1960	11	1	USGS
09/05/1960	11	1	USGS
09/06/1960	11	1	USGS
09/07/1960	11	1	USGS
09/08/1960	11	1	USGS
09/09/1960	11	1	USGS
09/10/1960	11	1	USGS
09/11/1960	10	1	USGS
09/12/1960	9.9	1	USGS
09/13/1960	7.9	1	USGS
09/14/1960	6.3	1	USGS
